award_id,venue_id,venue_name,year,year_status,award_name,award_category,award_rank,title,authors,paper_id,doi,official_url,proceedings_url,publisher_url,secondary_url,source_title,source_url,source_type,source_priority,verification_status,confidence,conflict_status,conflict_notes,topic_primary,topic_secondary,topic_tags,representative_role,milestone_candidate,impact_notes,missing_fields,notes
SC-2021-A11,SC,SC,2021,complete,SC Best Reproducibility Advancement Award,artifact_award,Winner,HPAC: Evaluating Approximate Computing Techniques on HPC OpenMP Applications,Konstantinos Parasyris|Giorgis Georgakoudis|Harshitha Menon|James Diffenderfer|Ignacio Laguna|Daniel Osei-Kuffuor|Markus Schordan,SC-2021-P0054,10.1145/3458817.3476216,https://sc21.supercomputing.org/program/awards/index.html,https://dblp.org/db/conf/sc/sc2021.html,,https://supercomputing.org/app/uploads/2023/11/SC21.pdf,SC21 Awards official page,https://sc21.supercomputing.org/program/awards/index.html,official_page,primary,verified,high,none,,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,tool_benchmark,maybe,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC21 PDF reports the inaugural BRA winner; author list needs canonical source audit. Second-wave filled canonical author list and source from SC21 official awards page; no runnable artifact URL inferred.
SC-2022-A12,SC,SC,2022,complete,SC Best Paper Award,best_paper,Winner,ProbGraph: High-Performance and High-Accuracy Graph Mining with Probabilistic Set Representations,Maciej Besta|Cesare Miglioli|Paolo Sylos Labini|Jakub Tětek|Patrick Iff|Raghavendra Kanakagiri|Saleh Ashkboos|Kacper Janda|Michal Podstawski|Grzegorz Kwasniewski|Niels Gleinig|Flavio Vella|Onur Mutlu|Torsten Hoefler,SC-2022-P0055,10.1109/SC41404.2022.00048,https://sc22.supercomputing.org/2022/12/05/congratulations-to-all-of-this-years-sc-and-society-awardees/index.htm,https://dblp.org/db/conf/sc/sc2022.html,,,SC22 official awardee post,https://sc22.supercomputing.org/2022/12/05/congratulations-to-all-of-this-years-sc-and-society-awardees/index.htm,official_page,primary,verified,high,none,,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC22 official awardee post reports this Best Paper winner.
SC-2022-A13,SC,SC,2022,complete,SC Best Reproducibility Advancement Award,artifact_award,Winner,HammingMesh: A Network Topology for Large-Scale Deep Learning,Torsten Hoefler|Tommaso Bonato|Daniele De Sensi|Salvatore Di Girolamo|Shigang Li|Marco Heddes|Jon Belk|Deepak Goel|Miguel Castro|Steve Scott,SC-2022-P0034,10.1109/SC41404.2022.00016,https://sc22.supercomputing.org/2022/12/05/congratulations-to-all-of-this-years-sc-and-society-awardees/index.htm,https://dblp.org/db/conf/sc/sc2022.html,,,SC22 official awardee post,https://sc22.supercomputing.org/2022/12/05/congratulations-to-all-of-this-years-sc-and-society-awardees/index.htm,official_page,primary,verified,high,none,,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,tool_benchmark,maybe,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC22 official awardee post reports this BRA winner.
SC-2022-A14,SC,SC,2022,complete,SC Best Student Paper Award,best_student_paper,Winner,Scalable Automatic Differentiation of Multiple Parallel Paradigms through Compiler Augmentation,William S. Moses|Sri Hari Krishna Narayanan|Ludger Paehler|Valentin Churavy|Michel Schanen|Jan Hückelheim|Johannes Doerfert|Paul D. Hovland,SC-2022-P0062,10.1109/SC41404.2022.00065,https://sc22.supercomputing.org/2022/12/05/congratulations-to-all-of-this-years-sc-and-society-awardees/index.htm,https://dblp.org/db/conf/sc/sc2022.html,,,SC22 official awardee post,https://sc22.supercomputing.org/2022/12/05/congratulations-to-all-of-this-years-sc-and-society-awardees/index.htm,official_page,primary,verified,high,none,,T08/T10/T11,interconnect_and_communication_scaling,mpi|collective|network|communication|dragonfly|topology|allreduce|interconnect,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC22 official awardee post reports this Best Student Paper winner.
SC-2023-A15,SC,SC,2023,complete,SC Best Paper Award,best_paper,Winner,PanguLU: A Scalable Regular Two-Dimensional Block-Cyclic Sparse Direct Solver on Distributed Heterogeneous Systems,Xu Fu|Bingbin Zhang|Tengcheng Wang|Wenhao Li|Yuechen Lu|Enxin Yi|Jianqi Zhao|Xiaohan Geng|Fangying Li|Jingwen Zhang|Zhou Jin|Weifeng Liu,SC-2023-P0073,10.1145/3581784.3607050,https://sc23.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2023.html,,,SC23 Awards page,https://sc23.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T05/T09,"sparse,_graph,_irregular_execution",graph|sparse|gnn|irregular|spmm|spgemm|subgraph,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC23 official awards page reports this Best Paper winner.
SC-2023-A16,SC,SC,2023,complete,SC Best Student Paper Award,best_student_paper,Winner,HEAR: Homomorphically Encrypted Allreduce,Marcin Charpek|Mikhail Khalilov|Torsten Hoefler,SC-2023-P0053,10.1145/3581784.3607099,https://sc23.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2023.html,,,SC23 Awards page,https://sc23.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T08/T10/T11,interconnect_and_communication_scaling,mpi|collective|network|communication|dragonfly|topology|allreduce|interconnect,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC23 official awards page reports this Best Student Paper winner.
SC-2024-A17,SC,SC,2024,complete,SC Best Paper Award,best_paper,Winner,LLAMP: Assessing Network Latency Tolerance of HPC Applications with Linear Programming,Siyuan Shen|Langwen Huang|Marcin Chrapek|Timo Schneider|Jai Dayal|Manisha Gajbe|Robert Wisniewski|Torsten Hoefler,SC-2024-P0060,10.1109/SC41406.2024.00070,https://sc24.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2024.html,,,SC24 Awards page,https://sc24.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T08/T10/T11,interconnect_and_communication_scaling,mpi|collective|network|communication|dragonfly|topology|allreduce|interconnect,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC24 official awards page reports this Best Paper winner.
SC-2024-A18,SC,SC,2024,complete,SC Best Reproducibility Advancement Award,artifact_award,Winner,KaMPIng: Flexible and (Near) Zero-Overhead C++ Bindings for MPI,Demian Hespe|Lukas Hübner|Florian Kurpicz|Peter Sanders|Matthias Schimek|Daniel Seemaier|Christoph Stelz|Tim Niklas Uhl,SC-2024-P0056,10.1109/SC41406.2024.00050,https://sc24.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2024.html,,,SC24 Awards page,https://sc24.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T08/T10/T11,interconnect_and_communication_scaling,mpi|collective|network|communication|dragonfly|topology|allreduce|interconnect,tool_benchmark,maybe,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC24 official awards page reports this BRA winner.
SC-2025-A19,SC,SC,2025,complete,SC Best Paper Award,best_paper,Winner,ORBIT-2: Scaling Exascale Vision Foundation Models for Weather and Climate Downscaling,Xiao Wang|Jong-Youl Choi|Takuya Kurihaya|Isaac Lyngaas|Hong-Jun Yoon|Xi Xiao|David Pugmire|Ming Fan|Nasik Muhammad Nafi|Aristeidis Tsaris|Ashwin M. Aji|Maliha Hossain|Mohamed Wahib|Dali Wang|Peter Thornton|Prasanna Balaprakash|Moetasim Ashfaq|Dan Lu,SC-2025-P0097,10.1145/3712285.3771989,https://sc25.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2025.html,,,SC25 Awards page,https://sc25.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC25 official awards page reports this Best Paper winner.
SC-2025-A20,SC,SC,2025,complete,SC Best Student Paper Award,best_student_paper,Winner,X-MoE: Enabling Scalable Training for Emerging Mixture-of-Experts Architectures on HPC Platforms,Yueming Yuan|Ahan Gupta|Jianping Li|Sajal Dash|Feiyi Wang|Minjia Zhang,SC-2025-P0179,10.1145/3712285.3759886,https://sc25.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2025.html,,,SC25 Awards page,https://sc25.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T01/T02/T08,llm/dnn_training_and_serving_at_scale,llm|deep-learning|inference|training|gpu-cluster|machine-learning,milestone,yes,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC25 official awards page and metadata-agent DOI/Crossref check report this Best Student Paper winner.
SC-2025-A21,SC,SC,2025,complete,SC Best Reproducibility Advancement Award,artifact_award,Winner,RAPTOR: Practical Numerical Profiling of Scientific Applications,Faveo Hoerold|Ivan Radanov Ivanov|Akash Dhruv|William S. Moses|Anshu Dubey|Mohamed Wahib|Jens Domke,SC-2025-P0106,10.1145/3712285.3759810,https://sc25.supercomputing.org/program/awards/,https://dblp.org/db/conf/sc/sc2025.html,,,SC25 Awards page,https://sc25.supercomputing.org/program/awards/,official_page,primary,verified,high,none,,T10/T11,"storage,_i/o,_compression,_data_movement",storage|file-system|i/o|io|burst-buffer|nvm|checkpoint|compression|data-movement,tool_benchmark,maybe,Award status is verified or needs_review as marked; long-term impact is not asserted without citation audit.,,SC25 official awards page reports this BRA winner.
SC-2026-A99,SC,SC,2026,partial,SC26 Technical Paper Awards,other,Pending,SC26 Best Paper and related technical-paper award winners not yet public as of 2026-06-27,SC26 Awards Committee,,,https://sc26.supercomputing.org/program/awards/,,,,SC26 Awards official page,https://sc26.supercomputing.org/program/awards/,official_page,primary,needs_review,high,none,,T11,coverage_gap,coverage|missing_awards,none,no,,winner|paper_id|authors,"SC26 awards page describes award categories and nomination timing but no winners in this run. Second-wave treats this as normal_2026_partial, not a defect; no winners were public in checked official SC26 awards/papers pages."
