award_id,venue_id,venue_name,year,year_status,award_name,award_category,award_rank,title,authors,paper_id,doi,official_url,proceedings_url,publisher_url,secondary_url,source_title,source_url,source_type,source_priority,verification_status,confidence,conflict_status,conflict_notes,topic_primary,topic_secondary,topic_tags,representative_role,milestone_candidate,impact_notes,missing_fields,notes
FPL-2021-A13,FPL,FPL,2021,complete,FPL Community Award,other,CO,FGPU: An SIMT Architecture for FPGAs,Muhammed Al Kadi|Benedikt Janssen|Michael Hubner,,,https://fpl.org/awards.html,,https://dl.acm.org/doi/10.1145/2847263.2847273,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07/T12,cad_architecture_physical_design,architecture,tool_benchmark,maybe,Official FPL award signal; long-term impact requires follow-up audit.,,Community award references ACM DOI.
FPL-2021-A14,FPL,FPL,2021,complete,Michal Servit Memorial Award,best_paper,MS,Turning Pathfinder Upside-Down: Exploring FPGA Switch-Blocks by Negotiating Switch Presence,Stefan Nikolic|Paolo Ienne,FPL-2021-P0036,10.1109/FPL53798.2021.00044,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL53798.2021.00044,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07/T12,cad_architecture_physical_design,pathfinder,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2021-A15,FPL,FPL,2021,complete,Stamatis Vassiliadis Memorial Award,best_paper,SV,Eciton: Very Low-Power LSTM Neural Network Accelerator for Predictive Maintenance at the Edge,Jeffrey Chen|Sehwan Hong|Warrick He|Jinyeong Moon|Sang-Woo Jun,FPL-2021-P0001,10.1109/FPL53798.2021.00009,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL53798.2021.00009,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T03/T04/T09,vision_video_3d_edge,edge|predictive_maintenance,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2022-A16,FPL,FPL,2022,complete,Michal Servit Memorial Award,best_paper,MS,Bitfiltrator: A General Approach for Reverse-Engineering Xilinx Bitstream Format,Sahand Kashani|Mahyar Emami|James R. Larus,FPL-2022-P0001,10.1109/FPL57034.2022.00039,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL57034.2022.00039,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,title_variant_resolved_by_doi,title_variant_official_vs_paper,T11/T12,security_reliability_bitstream,bitstream|reverse-engineering,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,second_wave: official awards page title uses singular format while paper/DBLP uses plural formats; aligned by DOI/title variant
FPL-2022-A17,FPL,FPL,2022,complete,Stamatis Vassiliadis Memorial Award,best_paper,SV,DeLiBA: An Open-Source Hardware/Software Framework for the Development of Linux Block I/O Accelerators,Babar Khan|Carsten Heinz|Andreas Koch,FPL-2022-P0030,10.1109/FPL57034.2022.00038,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL57034.2022.00038,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07/T11,generators_frameworks_benchmarks,framework|open-source,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2023-A18,FPL,FPL,2023,complete,FPL Community Award,other,CO,GNNBuilder: An Automated Framework for Generic Graph Neural Network Accelerator Generation Simulation and Optimization,Stefan Abi-Karam|Cong Hao,FPL-2023-P0030,10.1109/FPL60245.2023.00037,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL60245.2023.00037,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T02/T05,dnn_low_precision_sparsity,gnn|neural,tool_benchmark,maybe,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2023-A19,FPL,FPL,2023,complete,Michal Servit Memorial Award,best_paper,MS,Compiler Discovered Dynamic Scheduling of Irregular Code in High-Level Synthesis,Robert Szafarczyk|Syed Waqar Nabi|Wim Vanderbauwhede,FPL-2023-P0002,10.1109/FPL60245.2023.00009,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL60245.2023.00009,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07,hls_dsl_autoscheduling,compiler|high-level_synthesis|scheduling,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2023-A20,FPL,FPL,2023,complete,Stamatis Vassiliadis Memorial Award,best_paper,SV,Co-Visu: A Video Super-Resolution Accelerator Exploiting Codec Information Reuse,Haishuang Fan|Jingya Wu|Wenyan Lu|Xiaowei Li|Guihai Yan,FPL-2023-P0014,10.1109/FPL60245.2023.00021,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL60245.2023.00021,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,metadata_variant_needs_review,author_variant_needs_review,T03/T04/T09,vision_video_3d_edge,super-resolution|video,frontier,yes,Official FPL award signal; long-term impact requires follow-up audit.,,second_wave: author spelling differs across sources (Jingya Wu vs Jiangya Wu); keep needs_review note
FPL-2024-A21,FPL,FPL,2024,complete,FPL Community Award,other,CO,Artifact Evaluation Initiative,Miriam Leeser|Suhaib Fahmy,,,https://fpl.org/awards.html,,,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07/T11,generators_frameworks_benchmarks,artifact,tool_benchmark,maybe,Official FPL award signal; long-term impact requires follow-up audit.,doi|publisher_url,Community/initiative award; not a paper DOI row.
FPL-2024-A22,FPL,FPL,2024,complete,Michal Servit Memorial Award,best_paper,MS,DynaRapid: Fast-Tracking from C to Routed Circuits,Andrea Guerrieri|Srijeet Guha|Chris Lavin|Eddie Hung|Lana Josipovic|Paolo Ienne,FPL-2024-P0004,10.1109/FPL64840.2024.00014,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL64840.2024.00014,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07,hls_dsl_autoscheduling,dynarapid,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2024-A23,FPL,FPL,2024,complete,Stamatis Vassiliadis Memorial Award,best_paper,SV,SERI: High-Throughput Streaming Acceleration of Electron Repulsion Integral Computation in Quantum Chemistry Using HBM-Based FPGAs,Philip Stachura|Guanyu Li|Xin Wu|Christian Plessl|Zhenman Fang,FPL-2024-P0008,10.1109/FPL64840.2024.00018,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL64840.2024.00018,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T04/T09/T10,hpc_scientific_bio_signal,quantum_chemistry,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,
FPL-2025-A24,FPL,FPL,2025,partial,FPL Community Award,other,CO,Koios: A Deep Learning Benchmark Suite for FPGA Architecture and CAD Research,Aman Arora|Andrew Boutros|Daniel Rauch|Aishwarya Rajen|Aatman Borda|Seyed Alireza Damghani|Samidh Mehta|Sangram Kate|Pragnesh Patel|Kenneth B. Kent|Vaughn Betz|Lizy K. John,,,https://fpl.org/awards.html,,,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,cross_year_award_alignment,cross_year_match_to_FPL-2021-P0060,T07/T12,cad_architecture_physical_design,architecture|cad,tool_benchmark,maybe,Official FPL award signal; long-term impact requires follow-up audit.,doi|publisher_url,"Community Award; official award page verifies award, but this pass did not match a 2025 FPL proceedings DOI.; second_wave: community award maps to earlier Koios benchmark paper FPL-2021-P0060, not a 2025 proceedings row"
FPL-2025-A25,FPL,FPL,2025,partial,Michal Servit Memorial Award,best_paper,MS,From Errors to Solutions: LLM-Powered Command Scripting for FPGA CAD Tools,Mohamed A. Elgammal|Vaughn Betz,FPL-2025-P0027,10.1109/FPL68686.2025.00022,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL68686.2025.00022,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,none,,T07/T12,cad_architecture_physical_design,cad|command|lut|scripting,frontier,yes,Official FPL award signal; long-term impact requires follow-up audit.,,DOI found via DBLP/FPL program metadata; official award page lists title/authors without DOI.
FPL-2025-A26,FPL,FPL,2025,partial,Stamatis Vassiliadis Memorial Award,best_paper,SV,Double Duty: FPGA Architecture to Enable Concurrent LUT and Adder Chain Usage,Xilai Dai|Junius Pun|Grace Zgheib|Mahesh Iyer|Andrew Boutros|Vaughn Betz|Mohamed Abdelfattah,FPL-2025-P0021,10.1109/FPL68686.2025.00016,https://fpl.org/awards.html,,https://doi.org/10.1109/FPL68686.2025.00016,https://tcfpga.org/books/community-awards/page/fpl-best-paper-awards,FPL Best Paper Awards,https://fpl.org/awards.html,official_page,primary,verified,high,metadata_variant_needs_review,author_variant_needs_review,T07/T12,cad_architecture_physical_design,adder_chain|architecture|lut,milestone,yes,Official FPL award signal; long-term impact requires follow-up audit.,,"DOI found via DBLP/FPL program metadata; official award page lists title/authors without DOI.; second_wave: author order differs between official 2025 award page and paper metadata; keep official award fact, author order needs_review"
