paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
FPL-2016-P0011,FPL,FPL,2016,complete,A high performance FPGA-based accelerator for large-scale convolutional neural networks,Huimin Li|Xitian Fan|Li Jiao|Wei Cao|Xuegong Zhou|Lingli Wang,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577308,,https://doi.org/10.1109/FPL.2016.7577308,,,https://dblp.org/rec/conf/fpl/LiFJCZW16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577308,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,lut,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0012,FPL,FPL,2016,complete,DT-CGRA: Dual-track coarse-grained reconfigurable architecture for stream applications,Xitian Fan|Huimin Li|Wei Cao|Lingli Wang,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577309,,https://doi.org/10.1109/FPL.2016.7577309,,,https://dblp.org/rec/conf/fpl/FanLCW16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577309,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,architecture,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0013,FPL,FPL,2016,complete,Hardware acceleration of feature detection and description algorithms on low-power embedded platforms,Onur Ulusel|Christopher B. Picardo|Christopher B. Harris|Sherief Reda|R. Iris Bahar,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577310,,https://doi.org/10.1109/FPL.2016.7577310,,,https://dblp.org/rec/conf/fpl/UluselPHRB16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577310,paper,primary,verified,high,T03/T04/T09,vision_video_3d_edge,embedded,FPL-C10,"Edge, embedded, robotics, vision, video, and neural rendering workloads",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0014,FPL,FPL,2016,complete,Optimizing hardware design for Human Action Recognition,Xiaoyin Ma|Jose M. Rodriguez Borbon|Walid A. Najjar|Amit K. Roy-Chowdhury,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577311,,https://doi.org/10.1109/FPL.2016.7577311,,,https://dblp.org/rec/conf/fpl/MaBNR16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577311,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0015,FPL,FPL,2016,complete,Bayesian inference implemented on FPGA with stochastic bitstreams for an autonomous robot,Hugo Fernandes|M. Awais Aslam|Jorge Lobo|João Filipe Ferreira|Jorge Dias,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577312,,https://doi.org/10.1109/FPL.2016.7577312,,,https://dblp.org/rec/conf/fpl/FernandesA0FD16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577312,paper,primary,verified,high,T11/T12,security_reliability_bitstream,bitstream,FPL-C08,"Security, reliability, fault attacks, and bitstream trust",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0016,FPL,FPL,2016,complete,Multi-core for K-means clustering on FPGA,Jose Canilho|Mário P. Véstias|Horácio C. Neto,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577313,,https://doi.org/10.1109/FPL.2016.7577313,,,https://dblp.org/rec/conf/fpl/CanilhoVN16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577313,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0017,FPL,FPL,2016,complete,"Accelerating recurrent neural networks in analytics servers: Comparison of FPGA, CPU, GPU, and ASIC",Eriko Nurvitadhi|Jaewoong Sim|David Sheffield|Asit K. Mishra|Krishnan Srivatsan|Debbie Marr,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577314,,https://doi.org/10.1109/FPL.2016.7577314,,,https://dblp.org/rec/conf/fpl/NurvitadhiSSMKM16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577314,paper,primary,verified,high,T02/T05,dnn_low_precision_sparsity,neural,FPL-C03,"DNN, low precision, sparsity, and neural acceleration",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0018,FPL,FPL,2016,complete,Overcoming resource underutilization in spatial CNN accelerators,Yongming Shen|Michael Ferdman|Peter A. Milder,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577315,,https://doi.org/10.1109/FPL.2016.7577315,,,https://dblp.org/rec/conf/fpl/ShenFM16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577315,paper,primary,verified,high,T02/T05,dnn_low_precision_sparsity,cnn,FPL-C03,"DNN, low precision, sparsity, and neural acceleration",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0019,FPL,FPL,2016,complete,Configurable and scalable belief propagation accelerator for computer vision,Jungwook Choi|Rob A. Rutenbar,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577316,,https://doi.org/10.1109/FPL.2016.7577316,,,https://dblp.org/rec/conf/fpl/ChoiR16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577316,paper,primary,verified,high,T03/T04/T09,vision_video_3d_edge,vision,FPL-C10,"Edge, embedded, robotics, vision, video, and neural rendering workloads",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0020,FPL,FPL,2016,complete,Hoplite-DSP: Harnessing the Xilinx DSP48 multiplexers to efficiently support NoCs on FPGAs,Kumar H. B. Chethan|Nachiket Kapre,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577317,,https://doi.org/10.1109/FPL.2016.7577317,,,https://dblp.org/rec/conf/fpl/ChethanK16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577317,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,dsp,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0021,FPL,FPL,2016,complete,LYNX: CAD for FPGA-based networks-on-chip,Mohamed S. Abdelfattah|Vaughn Betz,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577318,,https://doi.org/10.1109/FPL.2016.7577318,,,https://dblp.org/rec/conf/fpl/AbdelfattahB16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577318,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,cad,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0022,FPL,FPL,2016,complete,Low-latency TCP/IP stack for data center applications,David Sidler|Zsolt István|Gustavo Alonso,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577319,,https://doi.org/10.1109/FPL.2016.7577319,,,https://dblp.org/rec/conf/fpl/SidlerIA16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577319,paper,primary,verified,high,T06/T10,memory_hbm_io_streaming,tcp,FPL-C05,"Streaming, memory, HBM, storage, network, and datacenter FPGA systems",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0023,FPL,FPL,2016,complete,Harnessing Programmable SoCs to develop cost-effective network quality monitoring devices,Mario Ruiz|Javier Ramos|Gustavo Sutter|Sergio López-Buedo|Jorge E. López de Vergara|C. Sisterna,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577320,,https://doi.org/10.1109/FPL.2016.7577320,,,https://dblp.org/rec/conf/fpl/RuizRSLVS16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577320,paper,primary,verified,high,T06/T10,memory_hbm_io_streaming,network,FPL-C05,"Streaming, memory, HBM, storage, network, and datacenter FPGA systems",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0024,FPL,FPL,2016,complete,Hardware acceleration of a software-based VPN,Furkan Turan|Ruan de Clercq|Pieter Maene|Oscar Reparaz|Ingrid Verbauwhede,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577321,,https://doi.org/10.1109/FPL.2016.7577321,,,https://dblp.org/rec/conf/fpl/TuranCMRV16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577321,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0025,FPL,FPL,2016,complete,Efficient processing of phased array radar in sense and avoid application using heterogeneous computing,Luke Newmeyer|Doran Wilde|Brent E. Nelson|Michael J. Wirthlin,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577322,,https://doi.org/10.1109/FPL.2016.7577322,,,https://dblp.org/rec/conf/fpl/NewmeyerWNW16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577322,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0026,FPL,FPL,2016,complete,Modeling considerations for the hardware-software co-design of flexible modern wireless transceivers,Benjamin Drozdenko|Matthew Zimmermann|Tuan Dao|Kaushik R. Chowdhury|Miriam Leeser,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577323,,https://doi.org/10.1109/FPL.2016.7577323,,,https://dblp.org/rec/conf/fpl/DrozdenkoZDCL16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577323,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0027,FPL,FPL,2016,complete,Chaotic architectures for secure free-space optical communication,Esam El-Araby|Nader M. Namazi,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577324,,https://doi.org/10.1109/FPL.2016.7577324,,,https://dblp.org/rec/conf/fpl/El-ArabyN16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577324,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,architecture,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0028,FPL,FPL,2016,complete,An evaluation on the accuracy of the minimum width transistor area models in ranking the layout area of FPGA architectures,Farheen Fatima Khan|Andy Gean Ye,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577325,,https://doi.org/10.1109/FPL.2016.7577325,,,https://dblp.org/rec/conf/fpl/KhanY16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577325,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,architecture,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,FPL-2016-A02,milestone,4,Official FPL award row; long-term impact requires follow-up audit.,yes,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0029,FPL,FPL,2016,complete,The speed of diversity: Exploring complex FPGA routing topologies for the global metal layer,Oleg Petelin|Vaughn Betz,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577326,,https://doi.org/10.1109/FPL.2016.7577326,,,https://dblp.org/rec/conf/fpl/PetelinB16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577326,paper,primary,verified,high,T07/T12,cad_architecture_physical_design,routing,FPL-C02,"CAD, architecture, placement, routing, and physical design",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0030,FPL,FPL,2016,complete,Reconfigurable circuit for implementation of family of 4-phase latch protocols,Jotham Vaddaboina Manoranjan|Kenneth S. Stevens,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577327,,https://doi.org/10.1109/FPL.2016.7577327,,,https://dblp.org/rec/conf/fpl/ManoranjanS16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577327,paper,primary,verified,high,T08/T06,runtime_overlay_virtualization_reconfig,reconfigurable,FPL-C07,"Runtime, overlay, virtualization, and dynamic reconfiguration",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0031,FPL,FPL,2016,complete,Modelling delay degradation due to NBTI in FPGA Look-up tables,Mohammad Naouss|François Marc,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577328,,https://doi.org/10.1109/FPL.2016.7577328,,,https://dblp.org/rec/conf/fpl/NaoussM16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577328,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0032,FPL,FPL,2016,complete,Relational query processing on OpenCL-based FPGAs,Zeke Wang|Johns Paul|Hui Yan Cheah|Bingsheng He|Wei Zhang,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577329,,https://doi.org/10.1109/FPL.2016.7577329,,,https://dblp.org/rec/conf/fpl/WangPCHZ16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577329,paper,primary,verified,high,T06/T11,general_fpl_needs_review,fpga|needs_review,FPL-C12,Other FPL reconfigurable computing papers needing topic review,provisional,fallback provisional cluster; inspect abstract/session before using as topic evidence.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0033,FPL,FPL,2016,complete,Annotation-based finite-state transducers on reconfigurable devices,Raphael Polig|Kubilay Atasu|Christoph Hagleitner|Theresa Xu|Akihiro Nakayama,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577330,,https://doi.org/10.1109/FPL.2016.7577330,,,https://dblp.org/rec/conf/fpl/PoligAHXN16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577330,paper,primary,verified,high,T08/T06,runtime_overlay_virtualization_reconfig,reconfigurable,FPL-C07,"Runtime, overlay, virtualization, and dynamic reconfiguration",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
FPL-2016-P0034,FPL,FPL,2016,complete,Approximate Frequent Itemset Mining for streaming data on FPGA,Yubin Li|Yuliang Sun|Guohao Dai|Qiang Xu|Yu Wang|Huazhong Yang,DBLP inproceedings,,accepted_paper,10.1109/FPL.2016.7577331,,https://doi.org/10.1109/FPL.2016.7577331,,,https://dblp.org/rec/conf/fpl/LiSDXWY16,https://fpl.org/prior-editions.html,https://ieeexplore.ieee.org/xpl/conhome/7573873/proceeding,,DBLP FPL 2016 proceedings metadata,https://doi.org/10.1109/FPL.2016.7577331,paper,primary,verified,high,T06/T10,memory_hbm_io_streaming,stream,FPL-C05,"Streaming, memory, HBM, storage, network, and datacenter FPGA systems",provisional,keyword/title based provisional cluster.,,,,,none,,,maybe,,DBLP inproceedings row; not filtered against official full/short/demo categories.
