award_id,venue_id,venue_name,year,year_status,award_name,award_category,award_rank,title,authors,paper_id,doi,official_url,proceedings_url,publisher_url,secondary_url,source_title,source_url,source_type,source_priority,verification_status,confidence,conflict_status,conflict_notes,topic_primary,topic_secondary,topic_tags,representative_role,milestone_candidate,impact_notes,missing_fields,notes
ASPDAC-2019-A11,ASP-DAC,ASP-DAC,2019,complete,ASP-DAC Best Paper Award,best_paper,Winner 1,GraphSAR: A Sparsity-Aware Processing-in-Memory Architecture for Large-Scale Graph Processing on ReRAMs,Guohao Dai|Tianhao Huang|Yu Wang|Huazhong Yang|John Wawrzynek,ASPDAC-2019-P0025,10.1145/3287624.3287637,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1145/3287624.3287637,https://doi.org/10.1145/3287624.3287637,https://dblp.org/rec/conf/aspdac/DaiH0YW19,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T10/T05,cim_pim_memory_storage_accel,processing-in-memory|in-memory|reram|graph_processing,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,"CIM, PIM, memory-centric, and storage-centric acceleration"
ASPDAC-2019-A12,ASP-DAC,ASP-DAC,2019,complete,ASP-DAC Best Paper Award,best_paper,Winner 2,"Energy-Efficient, Low-Latency Realization of Neural Networks through Boolean Logic Minimization",Mahdi Nazemi|Ghasem Pasandi|Massoud Pedram,ASPDAC-2019-P0078,10.1145/3287624.3287722,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1145/3287624.3287722,https://doi.org/10.1145/3287624.3287722,https://dblp.org/rec/conf/aspdac/NazemiPP19,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T02/T06,ai_ml_accelerator_hw_sw_codesign,neural_network,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,AI/ML accelerators and hardware-software co-design
ASPDAC-2018-A13,ASP-DAC,ASP-DAC,2018,complete,ASP-DAC Best Paper Award,best_paper,Winner 1,Process Variation Aware Data Management for Magnetic Skyrmions Racetrack Memory,Fan Chen|Zheng Li|Wang Kang|Weisheng Zhao|Hai Li|Yiran Chen,ASPDAC-2018-P0012,10.1109/ASPDAC.2018.8297309,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1109/ASPDAC.2018.8297309,https://doi.org/10.1109/ASPDAC.2018.8297309,https://dblp.org/rec/conf/aspdac/ChenLKZLC18,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T12/T11,verification_security_reliability_test,variation,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,"Verification, security, reliability, test, and diagnosis"
ASPDAC-2017-A14,ASP-DAC,ASP-DAC,2017,complete,ASP-DAC Best Paper Award,best_paper,Winner 1,Classification Accuracy Improvement for Neuromorphic Computing Systems with One-level Precision Synapses,Yandan Wang|Wei Wen|Linghao Song|Hai Li,ASPDAC-2017-P0125,10.1109/ASPDAC.2017.7858418,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1109/ASPDAC.2017.7858418,https://doi.org/10.1109/ASPDAC.2017.7858418,https://dblp.org/rec/conf/aspdac/WangWSL17,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T07/T11,ai_for_eda_ml_assisted_cad,classification,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,"AI for EDA, ML-assisted CAD, and EDA model security"
ASPDAC-2017-A15,ASP-DAC,ASP-DAC,2017,complete,ASP-DAC Best Paper Award,best_paper,Winner 2,Spendthrift: Machine Learning Based Resource and Frequency Scaling for Ambient Energy Harvesting Nonvolatile Processors,Kaisheng Ma|Xueqing Li|Srivatsa Rangachar Srinivasa|John (Jack) Sampson|Vijaykrishnan Narayanan|Yongpan Liu|Yuan Xie,ASPDAC-2017-P0087,10.1109/ASPDAC.2017.7858402,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1109/ASPDAC.2017.7858402,https://doi.org/10.1109/ASPDAC.2017.7858402,https://dblp.org/rec/conf/aspdac/MaLSLS0N17,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T10/T05,cim_pim_memory_storage_accel,nonvolatile,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,"CIM, PIM, memory-centric, and storage-centric acceleration"
ASPDAC-2016-A16,ASP-DAC,ASP-DAC,2016,complete,ASP-DAC Best Paper Award,best_paper,Winner 1,"Lattice-Based Boolean Diagrams: Canonical, Order-Independent Graphical Representations of Boolean Functions",Ahmed Nassar|Fadi Kurdahi,ASPDAC-2016-P0081,10.1109/ASPDAC.2016.7428056,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1109/ASPDAC.2016.7428056,https://doi.org/10.1109/ASPDAC.2016.7428056,https://dblp.org/rec/conf/aspdac/NassarK16,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T12/T10,physical_design_logic_synthesis_placement_routing,boolean,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,paper_id aligned to DBLP/DOI row ASPDAC-2016-P0081 on 2026-06-27; award title is longer than DBLP title variant.
ASPDAC-2016-A17,ASP-DAC,ASP-DAC,2016,complete,ASP-DAC Best Paper Award,best_paper,Winner 2,Netlist Reverse Engineering for High-Level Functionality Reconstruction,Travis Meade|Shaojie Zhang|Yier Jin,ASPDAC-2016-P0076,10.1109/ASPDAC.2016.7428086,https://www.aspdac.com/awardarchive/paper.html,https://doi.org/10.1109/ASPDAC.2016.7428086,https://doi.org/10.1109/ASPDAC.2016.7428086,https://dblp.org/rec/conf/aspdac/MeadeZJ16,ASP-DAC Award Archive: Best Paper,https://www.aspdac.com/awardarchive/paper.html,official_page,primary,verified,high,none,,T12/T10,physical_design_logic_synthesis_placement_routing,netlist,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,,"Physical design, logic synthesis, placement, routing, and timing closure"
ASPDAC-2024-A18,ASP-DAC,ASP-DAC,2024,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,Training Itself: Mixed-Signal Training Acceleration for Memristor-Based Neural Networkt,Boxun Li|Yuzhi Wang|Yu Wang|Yiran Chen|Huazhong Yang,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T10/T05,cim_pim_memory_storage_accel,memristor,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"CIM, PIM, memory-centric, and storage-centric acceleration"
ASPDAC-2023-A19,ASP-DAC,ASP-DAC,2023,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,Optimizing Routability in Large-Scale Mixed-Size Placement,Jason Cong|Guojie Luo|Kalliopi Tsota|Bingjun Xiao,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T12/T10,physical_design_logic_synthesis_placement_routing,placement|routability,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"Physical design, logic synthesis, placement, routing, and timing closure"
ASPDAC-2022-A20,ASP-DAC,ASP-DAC,2022,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,Synthesis of Reversible Circuits with Minimal Lines for Large Functions,Mathias Soeken|Robert Wille|Christoph Hilken|Nils Przigoda|Rolf Drechsler,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T12,analog_mixed_signal_rf_device_da,circuit,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"Analog, mixed-signal, RF, and device-aware design automation"
ASPDAC-2021-A21,ASP-DAC,ASP-DAC,2021,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,AdaMS: Adaptive MLC/SLC phase-change memory design for file storage,Xiangyu Dong|Yuan Xie,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T10/T05,cim_pim_memory_storage_accel,phase-change|storage,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"CIM, PIM, memory-centric, and storage-centric acceleration"
ASPDAC-2020-A22,ASP-DAC,ASP-DAC,2020,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,Slack redistribution for graceful degradation under voltage overscaling,A. B. Kahng|S. Kang|R. Kumar|J. Sartori,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T05/T12,approximate_low_power_energy,voltage_overscaling|slack_redistribution,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"Approximate, low-power, and energy-harvesting design"
ASPDAC-2019-A23,ASP-DAC,ASP-DAC,2019,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,System-Level Cost Analysis and Design Exploration for Three-Dimensional Integrated Circuits (3D ICs),Li-Pin Chang,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T10/T12,3d_ic_chiplet_noc_interconnect_system,3d_ic|three-dimensional_integrated|system-level_cost,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"3D IC, chiplet, NoC, interconnect, and system integration"
ASPDAC-2018-A24,ASP-DAC,ASP-DAC,2018,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,Hybrid Solid-State Disks: Combining Heterogeneous NAND Flash in Large SSDs,Li-Pin Chang,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T10/T05,cim_pim_memory_storage_accel,flash|nand,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"CIM, PIM, memory-centric, and storage-centric acceleration"
ASPDAC-2017-A25,ASP-DAC,ASP-DAC,2017,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,Thermal-Aware 3D IC Placement Via Transformation,Jason Cong|Guojie Luo|Jie Wei|Yan Zhang,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T10/T12,3d_ic_chiplet_noc_interconnect_system,3d_ic,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"3D IC, chiplet, NoC, interconnect, and system integration"
ASPDAC-2016-A26,ASP-DAC,ASP-DAC,2016,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,Winner,The Design and Implementation of a Low-Latency On-Chip Network,Robert Mullins|Andrew West|Simon Moore,,,https://www.aspdac.com/awardarchive/mip.html,,,,ASP-DAC Award Archive: 10-year MIP,https://www.aspdac.com/awardarchive/mip.html,official_page,primary,verified,high,none,,T10/T12,3d_ic_chiplet_noc_interconnect_system,on-chip_network,milestone,yes,Official ASP-DAC award archive row; long-term impact beyond award/MIP status requires separate citation/artifact audit.,paper_id,"3D IC, chiplet, NoC, interconnect, and system integration"
ASPDAC-2025-A27,ASP-DAC,ASP-DAC,2025,complete,ASP-DAC Best Paper Award,best_paper,Best Paper Award,ViDA: Video Diffusion Transformer Acceleration with Differential Approximation and Adaptive Dataflow,Li Ding|Jun Liu|Shan Huang|Guohao Dai,ASPDAC-2025-P0005,10.1145/3658617.3697692,https://www.aspdac.com/aspdac2025/archive/program/program.html,https://doi.org/10.1145/3658617.3697692,https://doi.org/10.1145/3658617.3697692,https://dblp.org/rec/conf/aspdac/0012LHD25,ASP-DAC 2025 Program,https://www.aspdac.com/aspdac2025/archive/program/program.html,official_page,primary,verified,high,none,,T02/T06,ai_ml_accelerator_hw_sw_codesign,transformer|diffusion,frontier,yes,Official ASP-DAC 2025 program award row; long-term impact beyond award status requires separate citation/artifact audit.,,AI/ML accelerators and hardware-software co-design
ASPDAC-2025-A28,ASP-DAC,ASP-DAC,2025,complete,ASP-DAC Best Paper Award,best_paper,Best Paper Award,A Practical Randomized GMRES Algorithm for Solving Linear Equation System in Circuit Simulation,Baiyu Chen|Jiawen Cheng|Wenjian Yu,ASPDAC-2025-P0024,10.1145/3658617.3697704,https://www.aspdac.com/aspdac2025/archive/program/program.html,https://doi.org/10.1145/3658617.3697704,https://doi.org/10.1145/3658617.3697704,https://dblp.org/rec/conf/aspdac/ChenCY25,ASP-DAC 2025 Program,https://www.aspdac.com/aspdac2025/archive/program/program.html,official_page,primary,verified,high,resolved,"Official ASP-DAC 2025 program lists Baiyu Chen, Jiawen Cheng, Wenjian Yu; local award row updated on 2026-06-27.",T12,analog_mixed_signal_rf_device_da,circuit,milestone,yes,Official ASP-DAC 2025 program award row; long-term impact beyond award status requires separate citation/artifact audit.,,Official ASP-DAC 2025 program author string used; prior row included extra names not on official program row.
ASPDAC-2026-A29,ASP-DAC,ASP-DAC,2026,complete,ASP-DAC Best Paper Award,best_paper,Best Paper Award,FESTAL: Dataflow Accelerator Synthesis Framework with Graph-Based Fusion for FPGA,Ruifan Xu|Yuyang Zou|Yun Liang,ASPDAC-2026-P0168,10.1109/ASP-DAC66049.2026.11420389,https://www.sigda.org/wp-content/uploads/2026/02/Feb-Issue-SigDA-E-News.pdf,https://doi.org/10.1109/ASP-DAC66049.2026.11420389,https://doi.org/10.1109/ASP-DAC66049.2026.11420389,https://dblp.org/rec/conf/aspdac/XuZL26,SIGDA E-News February 2026,https://www.sigda.org/wp-content/uploads/2026/02/Feb-Issue-SigDA-E-News.pdf,report,tertiary,needs_review,medium,unresolved,SIGDA E-News lists this as ASP-DAC 2026 Best Paper Award; ASP-DAC official award archive had not updated to 2026 in this run.,T02/T06,ai_ml_accelerator_hw_sw_codesign,accelerator,frontier,yes,SIGDA E-News ASP-DAC award signal; keep needs_review until ASP-DAC official award archive updates.,,AI/ML accelerators and hardware-software co-design
ASPDAC-2026-A30,ASP-DAC,ASP-DAC,2026,complete,ASP-DAC Best Paper Award,best_paper,Best Paper Award,"C3PO: Commercial-Quality Global Placement via Coherent, Concurrent Timing, Routability, and Wirelength Optimization",Yi-Chen Lu|Hao-Hsiang Hsiao|Rongjian Liang|Wen-Hao Liu|Haoxing Ren,ASPDAC-2026-P0095,10.1109/ASP-DAC66049.2026.11420751,https://www.sigda.org/wp-content/uploads/2026/02/Feb-Issue-SigDA-E-News.pdf,https://doi.org/10.1109/ASP-DAC66049.2026.11420751,https://doi.org/10.1109/ASP-DAC66049.2026.11420751,https://dblp.org/rec/conf/aspdac/LuHLLR26,SIGDA E-News February 2026,https://www.sigda.org/wp-content/uploads/2026/02/Feb-Issue-SigDA-E-News.pdf,report,tertiary,needs_review,medium,unresolved,SIGDA E-News lists this as ASP-DAC 2026 Best Paper Award; ASP-DAC official award archive had not updated to 2026 in this run.,T12/T10,physical_design_logic_synthesis_placement_routing,placement|routability|timing,frontier,yes,SIGDA E-News ASP-DAC award signal; keep needs_review until ASP-DAC official award archive updates.,,"Physical design, logic synthesis, placement, routing, and timing closure"
ASPDAC-2026-A31,ASP-DAC,ASP-DAC,2026,complete,ASP-DAC 10-Year Retrospective Most Influential Paper Award,test_of_time,10-Year Retrospective Most Influential Paper Award,Design Space Exploration of FPGA-Based Deep Convolutional Neural Networks,Mohammad Motamedi|Philipp Gysel|Venkatesh Akella|Soheil Ghiasi,ASPDAC-2016-P0078,10.1109/ASPDAC.2016.7428073,https://www.sigda.org/wp-content/uploads/2026/02/Feb-Issue-SigDA-E-News.pdf,https://doi.org/10.1109/ASPDAC.2016.7428073,https://doi.org/10.1109/ASPDAC.2016.7428073,https://dblp.org/rec/conf/aspdac/MotamediGAG16,SIGDA E-News February 2026,https://www.sigda.org/wp-content/uploads/2026/02/Feb-Issue-SigDA-E-News.pdf,report,tertiary,needs_review,medium,unresolved,SIGDA E-News lists this as ASP-DAC 2026 10-Year MIP; ASP-DAC official award archive had not updated to 2026 in this run.,T02/T06,ai_ml_accelerator_hw_sw_codesign,neural_network,milestone,yes,SIGDA E-News ASP-DAC award signal; keep needs_review until ASP-DAC official award archive updates.,,AI/ML accelerators and hardware-software co-design
