paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
ISSCC-2016-P0011,ISSCC,ISSCC,2016,complete,15.2 A 2.2GHz continuous-time ΔΣ ADC with -102dBc THD and 25MHz BW,Lucien J. Breems|Muhammed Bolatkale|Hans Brekelmans|Shagun Bajoria|Jan Niehof|Robert Rutten|Bert Oude-Essink|Franco Fritschij|Jagdip Singh|Gerard Lassche,Digest of Technical Papers,Session 15,accepted_paper,10.1109/ISSCC.2016.7418012,,https://doi.org/10.1109/ISSCC.2016.7418012,,,https://dblp.org/rec/conf/isscc/BreemsBBBNROFSL16,https://www.isscc.org/isscc-award-winners,https://doi.org/10.1109/ISSCC.2016.7418012,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418012,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,ghz|mhz|adc,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,ISSCC-2016-A03,milestone,5,Official ISSCC award handout signal; long-term impact still needs citation/adoption audit.,yes,,DBLP key=conf/isscc/BreemsBBBNROFSL16; pages=272-273; session inferred from title prefix when present.; second_wave 2026-06-27: award alignment reviewed; award_refs includes ISSCC-2016-A03.; second_wave 2026-06-27: screened as deep_read candidate or award-boundary evidence row.
ISSCC-2016-P0012,ISSCC,ISSCC,2016,complete,22.6 A 22V compliant 56µW active charge balancer enabling 100% charge compensation even in monophasic and 36% amplitude correction in biphasic neural stimulators,Natalie Butz|Armin Taschwer|Yiannos Manoli|Matthias Kuhl,Digest of Technical Papers,Session 22,accepted_paper,10.1109/ISSCC.2016.7418071,,https://doi.org/10.1109/ISSCC.2016.7418071,,,https://dblp.org/rec/conf/isscc/ButzTMK16,,https://doi.org/10.1109/ISSCC.2016.7418071,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418071,paper,primary,verified,high,T01/T02/T05/T06,ai_ml_accelerators_compute_soc,neural,ISSCC-C01,"AI/ML accelerators, processors, and compute SoCs",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ButzTMK16; pages=390-391; session inferred from title prefix when present.
ISSCC-2016-P0013,ISSCC,ISSCC,2016,complete,12.2 A 94.6%-efficiency fully integrated switched-capacitor DC-DC converter in baseline 40nm CMOS using scalable parasitic charge redistribution,Nicolas Butzen|Michiel Steyaert,Digest of Technical Papers,Session 12,accepted_paper,10.1109/ISSCC.2016.7417986,,https://doi.org/10.1109/ISSCC.2016.7417986,,,https://dblp.org/rec/conf/isscc/ButzenS16,https://www.isscc.org/isscc-award-winners,https://doi.org/10.1109/ISSCC.2016.7417986,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417986,paper,primary,verified,high,T04/T12,power_management_energy_low_power,dc-dc|converter,ISSCC-C07,"Power management, energy harvesting, and low-power platforms",provisional,keyword-based provisional cluster over DBLP titles.,,,,ISSCC-2016-A02,milestone,5,Official ISSCC award handout signal; long-term impact still needs citation/adoption audit.,yes,,DBLP key=conf/isscc/ButzenS16; pages=220-221; session inferred from title prefix when present.; second_wave 2026-06-27: award alignment reviewed; award_refs includes ISSCC-2016-A02.; second_wave 2026-06-27: screened as deep_read candidate or award-boundary evidence row.
ISSCC-2016-P0014,ISSCC,ISSCC,2016,complete,5.5 A 2µW 40mVpp linear-input-range chopper- stabilized bio-signal amplifier with boosted input impedance of 300MΩ and electrode-offset filtering,Hariprasad Chandrakumar|Dejan Markovic,Digest of Technical Papers,Session 5,accepted_paper,10.1109/ISSCC.2016.7417924,,https://doi.org/10.1109/ISSCC.2016.7417924,,,https://dblp.org/rec/conf/isscc/ChandrakumarM16,,https://doi.org/10.1109/ISSCC.2016.7417924,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417924,paper,primary,verified,high,T01/T02/T05/T06,ai_ml_accelerators_compute_soc,npu,ISSCC-C01,"AI/ML accelerators, processors, and compute SoCs",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChandrakumarM16; pages=96-97; session inferred from title prefix when present.
ISSCC-2016-P0015,ISSCC,ISSCC,2016,complete,20.3 An 86-to-94.3GHz transmitter with 15.3dBm output power and 9.6% efficiency in 65nm CMOS,Yue Chao|Lianming Li|Howard Cam Luong,Digest of Technical Papers,Session 20,accepted_paper,10.1109/ISSCC.2016.7418049,,https://doi.org/10.1109/ISSCC.2016.7418049,,,https://dblp.org/rec/conf/isscc/ChaoLL16,,https://doi.org/10.1109/ISSCC.2016.7418049,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418049,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,ghz|transmitter,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChaoLL16; pages=346-347; session inferred from title prefix when present.
ISSCC-2016-P0016,ISSCC,ISSCC,2016,complete,20.2 A frequency-reconfigurable mm-Wave power amplifier with active-impedance synthesis in an asymmetrical non-isolated combiner,ChandraKanth Reddy Chappidi|Kaushik Sengupta,Digest of Technical Papers,Session 20,accepted_paper,10.1109/ISSCC.2016.7418048,,https://doi.org/10.1109/ISSCC.2016.7418048,,,https://dblp.org/rec/conf/isscc/ChappidiS16,,https://doi.org/10.1109/ISSCC.2016.7418048,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418048,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,mm-wave|amplifier,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChappidiS16; pages=344-345; session inferred from title prefix when present.
ISSCC-2016-P0017,ISSCC,ISSCC,2016,complete,14.5 Eyeriss: An energy-efficient reconfigurable accelerator for deep convolutional neural networks,Yu-Hsin Chen|Tushar Krishna|Joel S. Emer|Vivienne Sze,Digest of Technical Papers,Session 14,accepted_paper,10.1109/ISSCC.2016.7418007,,https://doi.org/10.1109/ISSCC.2016.7418007,,,https://dblp.org/rec/conf/isscc/ChenKES16,,https://doi.org/10.1109/ISSCC.2016.7418007,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418007,paper,primary,verified,high,T01/T02/T05/T06,ai_ml_accelerators_compute_soc,neural|accelerator,ISSCC-C01,"AI/ML accelerators, processors, and compute SoCs",provisional,keyword-based provisional cluster over DBLP titles.,,,,,milestone,5,CNN dataflow accelerator silicon anchor; source-backed ISSCC/architecture bridge. Impact beyond venue signal remains impact_unverified unless separately audited.,yes,,DBLP key=conf/isscc/ChenKES16; pages=262-263; session inferred from title prefix when present.; second_wave 2026-06-27: screened as deep_read candidate or award-boundary evidence row.
ISSCC-2016-P0018,ISSCC,ISSCC,2016,complete,21.7 A 6.78MHz 6W wireless power receiver with a 3-level 1× / ½ × / 0× reconfigurable resonant regulating rectifier,Lin Cheng 0001|Wing-Hung Ki|Tat-To Wong|Tak-Sang Yim|Chi-Ying Tsui,Digest of Technical Papers,Session 21,accepted_paper,10.1109/ISSCC.2016.7418064,,https://doi.org/10.1109/ISSCC.2016.7418064,,,https://dblp.org/rec/conf/isscc/ChengKWYT16,,https://doi.org/10.1109/ISSCC.2016.7418064,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418064,paper,primary,verified,high,T04/T12,power_management_energy_low_power,wireless_power,ISSCC-C07,"Power management, energy harvesting, and low-power platforms",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChengKWYT16; pages=376-377; session inferred from title prefix when present.
ISSCC-2016-P0019,ISSCC,ISSCC,2016,complete,8.4 Post-silicon voltage-guard-band reduction in a 22nm graphics execution core using adaptive voltage scaling and dynamic power gating,Minki Cho|Stephen T. Kim|Carlos Tokunaga|Charles Augustine|Jaydeep P. Kulkarni|Krishnan Ravichandran|James W. Tschanz|Muhammad M. Khellah|Vivek De,Digest of Technical Papers,Session 8,accepted_paper,10.1109/ISSCC.2016.7417952,,https://doi.org/10.1109/ISSCC.2016.7417952,,,https://dblp.org/rec/conf/isscc/ChoKTAKRTKD16,,https://doi.org/10.1109/ISSCC.2016.7417952,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417952,paper,primary,verified,high,T06/T10/T12,processors_gpus_chiplets_soc_infrastructure,core,ISSCC-C03,"Processors, GPUs, chiplets, memory interfaces, and SoC infrastructure",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChoKTAKRTKD16; pages=152-153; session inferred from title prefix when present.
ISSCC-2016-P0020,ISSCC,ISSCC,2016,complete,10.2 A 38mW 40Gb/s 4-lane tri-band PAM-4 / 16-QAM transceiver in 28nm CMOS for high-speed Memory interface,Wei-Han Cho|Yilei Li|Yuan Du|Chien-Heng Wong|Jieqiong Du|Po-Tsang Huang|Sheau Jiung Lee|Huan-Neng Ron Chen|Chewnpu Jou|Fu-Lung Hsueh|Mau-Chung Frank Chang,Digest of Technical Papers,Session 10,accepted_paper,10.1109/ISSCC.2016.7417968,,https://doi.org/10.1109/ISSCC.2016.7417968,,,https://dblp.org/rec/conf/isscc/ChoLDWDHLCJHC16,,https://doi.org/10.1109/ISSCC.2016.7417968,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417968,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,transceiver|pam,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChoLDWDHLCJHC16; pages=184-185; session inferred from title prefix when present.
ISSCC-2016-P0021,ISSCC,ISSCC,2016,complete,21.5 A current-mode wireless power receiver with optimal resonant cycle tracking for implantable systems,Myungjoon Choi|Tae-Kwang Jang|Junwon Jeong|Seokhyeon Jeong|David T. Blaauw|Dennis Sylvester,Digest of Technical Papers,Session 21,accepted_paper,10.1109/ISSCC.2016.7418062,,https://doi.org/10.1109/ISSCC.2016.7418062,,,https://dblp.org/rec/conf/isscc/ChoiJJJBS16,,https://doi.org/10.1109/ISSCC.2016.7418062,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418062,paper,primary,verified,high,T03/T04/T11,sensors_imagers_edge_embodied_chips,implant,ISSCC-C04,"Sensors, imagers, biomedical, edge, and embodied sensing chips",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChoiJJJBS16; pages=372-373; session inferred from title prefix when present.
ISSCC-2016-P0022,ISSCC,ISSCC,2016,complete,10.7 A 185fsrms-integrated-jitter and -245dB FOM PVT-robust ring-VCO-based injection-locked clock multiplier with a continuous frequency-tracking loop using a replica-delay cell and a dual-edge phase detector,Seojin Choi|Seyeon Yoo|Jaehyouk Choi,Digest of Technical Papers,Session 10,accepted_paper,10.1109/ISSCC.2016.7417973,,https://doi.org/10.1109/ISSCC.2016.7417973,,,https://dblp.org/rec/conf/isscc/ChoiYC16,,https://doi.org/10.1109/ISSCC.2016.7417973,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417973,paper,primary,verified,high,T03/T04/T11,sensors_imagers_edge_embodied_chips,edge,ISSCC-C04,"Sensors, imagers, biomedical, edge, and embodied sensing chips",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChoiYC16; pages=194-195; session inferred from title prefix when present.
ISSCC-2016-P0023,ISSCC,ISSCC,2016,complete,27.3 Area-efficient 1GS/s 6b SAR ADC with charge-injection-cell-based DAC,Kyojin David Choo|John Bell|Michael P. Flynn,Digest of Technical Papers,Session 27,accepted_paper,10.1109/ISSCC.2016.7418106,,https://doi.org/10.1109/ISSCC.2016.7418106,,,https://dblp.org/rec/conf/isscc/ChooBF16,,https://doi.org/10.1109/ISSCC.2016.7418106,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418106,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc|dac,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/ChooBF16; pages=460-461; session inferred from title prefix when present.
ISSCC-2016-P0024,ISSCC,ISSCC,2016,complete,28.7 CMOS monolithic airborne-particulate-matter detector based on 32 capacitive sensors with a resolution of 65zF rms,Pietro Ciccarella|Marco Carminati|Marco Sampietro|Giorgio Ferrari,Digest of Technical Papers,Session 28,accepted_paper,10.1109/ISSCC.2016.7418119,,https://doi.org/10.1109/ISSCC.2016.7418119,,,https://dblp.org/rec/conf/isscc/CiccarellaCSF16,,https://doi.org/10.1109/ISSCC.2016.7418119,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7418119,paper,primary,verified,high,T12,other_solid_state_circuits_needs_review,solid_state_circuits|needs_review,ISSCC-C08,Other solid-state circuits and needs-review rows,provisional,fallback provisional cluster; use abstracts/session before making topic claims.,,,,,none,,,maybe,,DBLP key=conf/isscc/CiccarellaCSF16; pages=486-488; session inferred from title prefix when present.
ISSCC-2016-P0025,ISSCC,ISSCC,2016,complete,2.4 A 2-to-16GHz BiCMOS ΔΣ fractional-N PLL synthesizer with integrated VCOs and frequency doubler for wireless backhaul applications,Tino Copani|Claudio Asero|Matteo Colombo|Paolo Aliberti|Giuseppe Martino|Francesco Clerici,Digest of Technical Papers,Session 2,accepted_paper,10.1109/ISSCC.2016.7417897,,https://doi.org/10.1109/ISSCC.2016.7417897,,,https://dblp.org/rec/conf/isscc/CopaniACAMC16,,https://doi.org/10.1109/ISSCC.2016.7417897,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417897,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,ghz|pll,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/CopaniACAMC16; pages=42-43; session inferred from title prefix when present.
ISSCC-2016-P0026,ISSCC,ISSCC,2016,complete,3.2 A 320mW 32Gb/s 8b ADC-based PAM-4 analog front-end with programmable gain control and analog peaking in 28nm CMOS,Delong Cui|Heng Zhang 0044|Nick Huang|Ali Nazemi|Burak Çatli|Hyo Gyuem Rhew|Bo Zhang 0029|Afshin Momtaz|Jun Cao 0001,Digest of Technical Papers,Session 3,accepted_paper,10.1109/ISSCC.2016.7417905,,https://doi.org/10.1109/ISSCC.2016.7417905,,,https://dblp.org/rec/conf/isscc/CuiZHNCRZMC16,,https://doi.org/10.1109/ISSCC.2016.7417905,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417905,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc|pam,ISSCC-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/CuiZHNCRZMC16; pages=58-59; session inferred from title prefix when present.
ISSCC-2016-P0027,ISSCC,ISSCC,2016,complete,9.5 A dual-band digital-WiFi 802.11a/b/g/n transmitter SoC with digital I/Q combining and diamond profile mapping for compact die area and improved efficiency in 40nm CMOS,Zhiming Deng|Eric Lu|Edris Rostami|Dai Sieh|Dimitris Papadopoulos|Bryan Huang|Ray Chen|Hua Wang 0006|W. H. Hsu|C. H. Wu|Osama Shana'a,Digest of Technical Papers,Session 9,accepted_paper,10.1109/ISSCC.2016.7417962,,https://doi.org/10.1109/ISSCC.2016.7417962,,,https://dblp.org/rec/conf/isscc/DengLRSPHCWHWS16,,https://doi.org/10.1109/ISSCC.2016.7417962,,DBLP ISSCC 2016 proceedings entry,https://doi.org/10.1109/ISSCC.2016.7417962,paper,primary,verified,high,T06/T10/T12,processors_gpus_chiplets_soc_infrastructure,soc,ISSCC-C03,"Processors, GPUs, chiplets, memory interfaces, and SoC infrastructure",provisional,keyword-based provisional cluster over DBLP titles.,,,,,none,,,maybe,,DBLP key=conf/isscc/DengLRSPHCWHWS16; pages=172-173; session inferred from title prefix when present.
