paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
VLSI-2016-P0011,VLSI,VLSI,2016,complete,A 0.3-2.6 TOPS/W precision-scalable processor for real-time large-scale ConvNets,Bert Moons|Marian Verhelst,Circuits,,accepted_paper,10.1109/vlsic.2016.7573525,,https://doi.org/10.1109/vlsic.2016.7573525,,,,,https://doi.org/10.1109/vlsic.2016.7573525,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573525,paper,primary,verified,high,T01/T02/T05/T06,ai_accelerators_compute_soc,tops|processor,VLSI-C01,"AI/ML accelerators, processors, and compute SoCs",split_candidate,"keyword/session-based provisional cluster over Crossref and official program titles. Split into neural inference, LLM/Transformer, robotics/vision, security/crypto, and CIM AI processor lines.",,,,,none,,,maybe,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0012,VLSI,VLSI,2016,complete,A 0.44fJ/conversion-step 11b 600KS/s SAR ADC with semi-resting DAC,Sung-En Hsieh|Chih-Cheng Hsieh,Circuits,,accepted_paper,10.1109/vlsic.2016.7573519,,https://doi.org/10.1109/vlsic.2016.7573519,,,,,https://doi.org/10.1109/vlsic.2016.7573519,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573519,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc|dac,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0013,VLSI,VLSI,2016,complete,A 0.58mm22.76Gb/s 79.8pJ/b 256-QAM massive MIMO message-passing detector,Wei Tang|Chia-Hsiang Chen|Zhengya Zhang,Circuits,,accepted_paper,10.1109/vlsic.2016.7573555,,https://doi.org/10.1109/vlsic.2016.7573555,,,,,https://doi.org/10.1109/vlsic.2016.7573555,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573555,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,6g,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0014,VLSI,VLSI,2016,complete,A 0.6mW 31MHz 4th-order low-pass filter with +29dBm IIP3 using self-coupled source follower based biquads in 0.18µm CMOS,Yang Xu|Spencer Leuenberger|Praveen Kumar Venkatachala|Un-Ku Moon,Circuits,,accepted_paper,10.1109/vlsic.2016.7573507,,https://doi.org/10.1109/vlsic.2016.7573507,,,,,https://doi.org/10.1109/vlsic.2016.7573507,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573507,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,mhz,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0015,VLSI,VLSI,2016,complete,"A 0.9um21T1R bit cell in 14nm SoC process for metal-fuse OTP array with hierarchical bitline, bit level redundancy, and power gating",Z Chen|S H Kulkarni|V E Dorgan|U Bhattacharya|K Zhang,Circuits,,accepted_paper,10.1109/vlsic.2016.7573506,,https://doi.org/10.1109/vlsic.2016.7573506,,,,,https://doi.org/10.1109/vlsic.2016.7573506,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573506,paper,primary,verified,high,T01/T02/T05/T06,ai_accelerators_compute_soc,soc,VLSI-C01,"AI/ML accelerators, processors, and compute SoCs",split_candidate,"keyword/session-based provisional cluster over Crossref and official program titles. Split into neural inference, LLM/Transformer, robotics/vision, security/crypto, and CIM AI processor lines.",,,,,none,,,maybe,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0016,VLSI,VLSI,2016,complete,A 1.40mm2141mW 898GOPS sparse neuromorphic processor in 40nm CMOS,Phil Knag|Chester Liu|Zhengya Zhang,Circuits,,accepted_paper,10.1109/vlsic.2016.7573526,,https://doi.org/10.1109/vlsic.2016.7573526,,,,,https://doi.org/10.1109/vlsic.2016.7573526,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573526,paper,primary,verified,high,T01/T02/T05/T06,ai_accelerators_compute_soc,sparse|processor,VLSI-C01,"AI/ML accelerators, processors, and compute SoCs",split_candidate,"keyword/session-based provisional cluster over Crossref and official program titles. Split into neural inference, LLM/Transformer, robotics/vision, security/crypto, and CIM AI processor lines.",,,,,none,,,maybe,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0017,VLSI,VLSI,2016,complete,"A 10Gb/s, 342fJ/bit micro-ring modulator transmitter with switched-capacitor pre-emphasis and monolithic temperature sensor in 65nm CMOS",Saman Saeedi|Azita Emami,Circuits,,accepted_paper,10.1109/vlsic.2016.7573541,,https://doi.org/10.1109/vlsic.2016.7573541,,,,,https://doi.org/10.1109/vlsic.2016.7573541,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573541,paper,primary,verified,high,T03/T04/T11,edge_vision_robotics_sensors,sensor,VLSI-C04,"Edge vision, robotics, imagers, and embodied sensing",split_candidate,"keyword/session-based provisional cluster over Crossref and official program titles. Split image sensors, in-sensor compute, robotics vision SoCs, and 3D/spatial Gaussian accelerators.",,,,,none,,,maybe,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0018,VLSI,VLSI,2016,complete,"A 114-pW PMOS-only, trim-free voltage reference with 0.26% within-wafer inaccuracy for nW systems",Qing Dong|Kaiyuan Yang|David Blaauw|Dennis Sylvester,Circuits,,accepted_paper,10.1109/vlsic.2016.7573494,,https://doi.org/10.1109/vlsic.2016.7573494,,,,,https://doi.org/10.1109/vlsic.2016.7573494,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573494,paper,primary,verified,high,T11/T12,bio_security_quantum_other,bio_security_quantum_other,VLSI-C08,"Bioelectronics, security, quantum, and other circuits",uncertain,"keyword/session-based provisional cluster over Crossref and official program titles. Temporary catch-all; split bio/neural interfaces, security/crypto/PUF, quantum/cryo-CMOS, and front matter excludes.",,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0019,VLSI,VLSI,2016,complete,A 12-bit 1.6 GS/s interleaved SAR ADC with dual reference shifting and interpolation achieving 17.8 fJ/conv-step in 65nm CMOS,Jae-Won Nam|Mohsen Hassanpourghadi|Aoyang Zhang|Mike Shuo-Wei Chen,Circuits,,accepted_paper,10.1109/vlsic.2016.7573516,,https://doi.org/10.1109/vlsic.2016.7573516,,,,,https://doi.org/10.1109/vlsic.2016.7573516,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573516,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0020,VLSI,VLSI,2016,complete,A 125 mW 8.5-11.5 Gb/s serial link transceiver with a dual path 6-bit ADC/5-tap DFE receiver and a 4-tap FFE transmitter in 28 nm CMOS,Bharath Raghavan|Aida Varzaghani|Lakshmi Rao|Henry Park|Xiaochen Yang|Zhi Huang|Yu Chen|Rama Kattamuri|Chunhui Wu|Bo Zhang|Jun Cao|Afshin Momtaz|Namik Kocaman,Circuits,,accepted_paper,10.1109/vlsic.2016.7573521,,https://doi.org/10.1109/vlsic.2016.7573521,,,,,https://doi.org/10.1109/vlsic.2016.7573521,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573521,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc|transceiver|receiver|transmitter,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0021,VLSI,VLSI,2016,complete,A 128-channel spike sorting processor featuring 0.175 µW and 0.0033 mm2per channel in 65-nm CMOS,Seyed Mohammad Ali Zeinolabedin|Anh Tuan Do|Dongsuk Jeon|Dennis Sylvester|Tony Tae-Hyoung Kim,Circuits,,accepted_paper,10.1109/vlsic.2016.7573467,,https://doi.org/10.1109/vlsic.2016.7573467,,,,,https://doi.org/10.1109/vlsic.2016.7573467,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573467,paper,primary,verified,high,T01/T02/T05/T06,ai_accelerators_compute_soc,processor,VLSI-C01,"AI/ML accelerators, processors, and compute SoCs",split_candidate,"keyword/session-based provisional cluster over Crossref and official program titles. Split into neural inference, LLM/Transformer, robotics/vision, security/crypto, and CIM AI processor lines.",,,,,none,,,maybe,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0022,VLSI,VLSI,2016,complete,"A 13.3 mW 60 MHz bandwidth, 76 dB DR 6 GS/s CTΔΣM with time interleaved FIR feedback",Ankesh Jain|Shanthi Pavan,Circuits,,accepted_paper,10.1109/vlsic.2016.7573466,,https://doi.org/10.1109/vlsic.2016.7573466,,,,,https://doi.org/10.1109/vlsic.2016.7573466,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573466,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,mhz,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0023,VLSI,VLSI,2016,complete,A 14-bit 2.5GS/s and 5GS/s RF sampling ADC with background calibration and dither,Ahmed M.A. Ali|Huseyin Dinc|Paritosh Bhoraskar|Scott Puckett|Andy Morgan|Ning Zhu|Qicheng Yu|Chris Dillon|Bryce Gray|Jon Lanford|Matt McShea|Ushma Mehta|Scott Bardsley|Peter Derounian|Ryan Bunch|Ralph Moore|Gerry Taylor,Circuits,,accepted_paper,10.1109/vlsic.2016.7573537,,https://doi.org/10.1109/vlsic.2016.7573537,,,,,https://doi.org/10.1109/vlsic.2016.7573537,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573537,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc|rf,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0024,VLSI,VLSI,2016,complete,A 14-bit 8.9GS/s RF DAC in 40nm CMOS achieving >71dBc LTE ACPR at 2.9GHz,Vishnu Ravinuthula|William Bright|Mark Weaver|Ken Maclean|Scott Kaylor|Sidharth Balasubramanian|Jesse Coulon|Robert Keller|Bao Nguyen|Ebenezer Dwobeng,Circuits,,accepted_paper,10.1109/vlsic.2016.7573538,,https://doi.org/10.1109/vlsic.2016.7573538,,,,,https://doi.org/10.1109/vlsic.2016.7573538,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573538,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,dac|ghz|rf,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0025,VLSI,VLSI,2016,complete,A 14.6mW 12b 800MS/s 4×time-interleaved pipelined SAR ADC achieving 60.8dB SNDR with Nyquist input and sampling timing skew of 60fsrms without calibration,Yuan-Ching Lien,Circuits,,accepted_paper,10.1109/vlsic.2016.7573517,,https://doi.org/10.1109/vlsic.2016.7573517,,,,,https://doi.org/10.1109/vlsic.2016.7573517,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573517,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,adc,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0026,VLSI,VLSI,2016,complete,A 16-channel 1.1mm2implantable seizure control SoC with sub-μW/channel consumption and closed-loop stimulation in 0.18µm CMOS,Mahsa Shoaran|Masoud Shahshahani|Masoud Farivar|Joyel Almajano|Amirhossein Shahshahani|Alexandre Schmid|Anatol Bragin|Yusuf Leblebici|Azita Emami,Circuits,,accepted_paper,10.1109/vlsic.2016.7573557,,https://doi.org/10.1109/vlsic.2016.7573557,,,,,https://doi.org/10.1109/vlsic.2016.7573557,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573557,paper,primary,verified,high,T01/T02/T05/T06,ai_accelerators_compute_soc,soc,VLSI-C01,"AI/ML accelerators, processors, and compute SoCs",split_candidate,"keyword/session-based provisional cluster over Crossref and official program titles. Split into neural inference, LLM/Transformer, robotics/vision, security/crypto, and CIM AI processor lines.",,,,,none,,,maybe,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0027,VLSI,VLSI,2016,complete,A 16-channel noise-shaping machine learning analog-digital interface,Fred N. Buhler|Adam E. Mendrela|Yong Lim|Jeffrey A. Fredenburg|Michael P. Flynn,Circuits,,accepted_paper,10.1109/vlsic.2016.7573509,,https://doi.org/10.1109/vlsic.2016.7573509,,,,,https://doi.org/10.1109/vlsic.2016.7573509,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573509,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,rf,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0028,VLSI,VLSI,2016,complete,A 16Gb/s 14.7mW tri-band cognitive serial link transmitter with forwarded clock to enable PAM-16 / 256-QAM and channel response detection in 28 nm CMOS,Yuan Du|Wei-Han Cho|Yilei Li|Chien-Heng Wong|Jieqiong Du|Po-Tsang Huang|Yanghyo Kim|Zuow-Zun Chen|Sheau Jiung Lee|Mau-Chung Frank Chang,Circuits,,accepted_paper,10.1109/vlsic.2016.7573523,,https://doi.org/10.1109/vlsic.2016.7573523,,,,,https://doi.org/10.1109/vlsic.2016.7573523,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573523,paper,primary,verified,high,T12,analog_rf_wireline_data_converter,transmitter|6g|pam,VLSI-C06,"Analog, RF, wireline, wireless, and data-converter circuits",provisional,keyword/session-based provisional cluster over Crossref and official program titles.,,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
VLSI-2016-P0029,VLSI,VLSI,2016,complete,"A 16nm dual-port SRAM with partial suppressed word-line, dummy read recovery and negative bit-line circuitries for low VMIN applications",Yen-Huei Chen|Kao-Cheng Lin|Ching-Wei Wu|Wei-Min Chan|Jhon-Jhy Liaw|Hung-Jen Liao|Jonathan Chang,Circuits,,accepted_paper,10.1109/vlsic.2016.7573459,,https://doi.org/10.1109/vlsic.2016.7573459,,,,,https://doi.org/10.1109/vlsic.2016.7573459,,Crossref metadata for VLSI 2016 proceedings article,https://doi.org/10.1109/vlsic.2016.7573459,paper,primary,verified,high,T11/T12,bio_security_quantum_other,bio_security_quantum_other,VLSI-C08,"Bioelectronics, security, quantum, and other circuits",uncertain,"keyword/session-based provisional cluster over Crossref and official program titles. Temporary catch-all; split bio/neural interfaces, security/crypto/PUF, quantum/cryo-CMOS, and front matter excludes.",,,,,none,,,no,session,Crossref container=2016 IEEE Symposium on VLSI Circuits (VLSI-Circuits); page=1-2
