paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
FPT-2016-P0011,FPT,FPT,2016,complete,Automatic code generation of convolutional neural networks in FPGA implementation,Zhiqiang Liu|Yong Dou|Jingfei Jiang|Jinwei Xu,Research,,accepted_paper,10.1109/fpt.2016.7929190,,https://ieeexplore.ieee.org/document/7929190/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929190,https://doi.org/10.1109/fpt.2016.7929190,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929190,proceedings,primary,verified,high,T02/T05,ml_dnn_transformer_low_precision,neural,FPT-C02,"ML, DNN, Transformer, LLM, and low-precision accelerators",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0012,FPT,FPT,2016,complete,An efficient implementation of online arithmetic,Yiren Zhao|John Wickerson|George A. Constantinides,Research,,accepted_paper,10.1109/fpt.2016.7929191,,https://ieeexplore.ieee.org/document/7929191/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929191,https://doi.org/10.1109/fpt.2016.7929191,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929191,proceedings,primary,verified,high,T06/T12,reconfigurable_architecture,arithmetic,FPT-C06,"CGRA, overlay, FPGA architecture, arithmetic, and programmable fabrics",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0013,FPT,FPT,2016,complete,"Accelerating Binarized Neural Networks: Comparison of FPGA, CPU, GPU, and ASIC",Eriko Nurvitadhi|David Sheffield|Jaewoong Sim|Asit Mishra|Ganesh Venkatesh|Debbie Marr,Research,,accepted_paper,10.1109/fpt.2016.7929192,,https://ieeexplore.ieee.org/document/7929192/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929192,https://doi.org/10.1109/fpt.2016.7929192,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929192,proceedings,primary,verified,high,T02/T05,ml_dnn_transformer_low_precision,neural|binarized,FPT-C02,"ML, DNN, Transformer, LLM, and low-precision accelerators",provisional,title/session-level provisional cluster.,,,,,canonical,4,Cross-platform BNN acceleration comparison relevant to architecture tradeoffs.,yes,session,
FPT-2016-P0014,FPT,FPT,2016,complete,Random projections for scaling machine learning on FPGAs,Sean Fox|Stephen Tridgell|Craig Jin|Philip H.W. Leong,Research,,accepted_paper,10.1109/fpt.2016.7929193,,https://ieeexplore.ieee.org/document/7929193/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929193,https://doi.org/10.1109/fpt.2016.7929193,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929193,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0015,FPT,FPT,2016,complete,High-speed regular expression matching with pipelined automata,Denis Matousek|Jan Korenek|Viktor Pus,Research,,accepted_paper,10.1109/fpt.2016.7929431,,https://ieeexplore.ieee.org/document/7929431/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929431,https://doi.org/10.1109/fpt.2016.7929431,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929431,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0016,FPT,FPT,2016,complete,Fine-grained module-based error recovery in FPGA-based TMR systems,Zhuoran Zhao|Dimitris Agiakatsikas|Nguyen T. H. Nguyen|Ediz Cetin|Oliver Diessel,Research,,accepted_paper,10.1109/fpt.2016.7929433,,https://ieeexplore.ieee.org/document/7929433/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929433,https://doi.org/10.1109/fpt.2016.7929433,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929433,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0017,FPT,FPT,2016,complete,Enhanced source-level instrumentation for FPGA in-system debug of High-Level Synthesis designs,Jose P. Pinilla|Steven J. E. Wilton,Research,,accepted_paper,10.1109/fpt.2016.7929514,,https://ieeexplore.ieee.org/document/7929514/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929514,https://doi.org/10.1109/fpt.2016.7929514,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929514,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,high-level|debug,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0018,FPT,FPT,2016,complete,A Programmable Configuration Controller for fault-tolerant applications,Lingkan Gong|Tong Wu|Nguyen T. H. Nguyen|Dimitris Agiakatsikas|Zhuoran Zhao|Ediz Cetin|Oliver Diessel,Research,,accepted_paper,10.1109/fpt.2016.7929515,,https://ieeexplore.ieee.org/document/7929515/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929515,https://doi.org/10.1109/fpt.2016.7929515,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929515,proceedings,primary,verified,high,T05/T12,security_crypto_dependability,fault,FPT-C05,"Security, cryptography, PUF, FHE, and dependable FPGA systems",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0019,FPT,FPT,2016,complete,Tessellation-based multi-block memory mapping scheme for high-level synthesis with FPGA,auJuan Escobedo|auMingjie Lin,Research,,accepted_paper,10.1109/fpt.2016.7929517,,https://ieeexplore.ieee.org/document/7929517/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929517,https://doi.org/10.1109/fpt.2016.7929517,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929517,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,high-level,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0020,FPT,FPT,2016,complete,High-level synthesis of resource-shared microarchitectures from irregular complex C-code,Bjorn Liebig|Andreas Koch,Research,,accepted_paper,10.1109/fpt.2016.7929518,,https://ieeexplore.ieee.org/document/7929518/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929518,https://doi.org/10.1109/fpt.2016.7929518,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929518,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,high-level,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0021,FPT,FPT,2016,complete,Spector: An OpenCL FPGA benchmark suite,Quentin Gautier|Alric Althoff|Pingfan Meng|Ryan Kastner,Research,,accepted_paper,10.1109/fpt.2016.7929519,,https://ieeexplore.ieee.org/document/7929519/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929519,https://doi.org/10.1109/fpt.2016.7929519,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929519,proceedings,primary,verified,high,T10/T12,benchmark_cloud_framework,benchmark|opencl,FPT-C09,"Benchmarks, frameworks, cloud FPGA, and virtualization",provisional,title/session-level provisional cluster.,,https://github.com/KastnerRG/spector,,,tool_benchmark,4,OpenCL-era benchmark suite signal.,yes,session,Code URL backfilled from high-confidence GitHub repository matching paper title/authors; not executed.
FPT-2016-P0022,FPT,FPT,2016,complete,Deflection routing for multi-level FPGA overlay NoCs,Kumar H B Chethan|Shubham Agarwal|Nachiket Kapre,Research,,accepted_paper,10.1109/fpt.2016.7929521,,https://ieeexplore.ieee.org/document/7929521/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929521,https://doi.org/10.1109/fpt.2016.7929521,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929521,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,routing,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0023,FPT,FPT,2016,complete,Hybrid hard NoCs for efficient FPGA communication,Tianqi Liu|Naveen Kumar Dumpala|Russell Tessier,Research,,accepted_paper,10.1109/fpt.2016.7929522,,https://ieeexplore.ieee.org/document/7929522/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929522,https://doi.org/10.1109/fpt.2016.7929522,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929522,proceedings,primary,verified,high,T06/T10,memory_dataflow_network,noc,FPT-C03,"Memory-centric, HBM, NoC, stream, network, and data movement",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0024,FPT,FPT,2016,complete,Debugging framework for FPGA-based soft processors,David Sidler|Ken Eguro,Research,,accepted_paper,10.1109/fpt.2016.7929524,,https://ieeexplore.ieee.org/document/7929524/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929524,https://doi.org/10.1109/fpt.2016.7929524,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929524,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,debug,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0025,FPT,FPT,2016,complete,Dynamic scheduling of voter checks in FPGA-based TMR systems,Nguyen T. H. Nguyen|Dimitris Agiakatsikas|Ediz Cetin|Oliver Diessel,Research,,accepted_paper,10.1109/fpt.2016.7929525,,https://ieeexplore.ieee.org/document/7929525/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929525,https://doi.org/10.1109/fpt.2016.7929525,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929525,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0026,FPT,FPT,2016,complete,Energy-aware scheduling for task adaptive FPGAs,Wei Ting Loke|Chin Yang Koay,Research,,accepted_paper,10.1109/fpt.2016.7929526,,https://ieeexplore.ieee.org/document/7929526/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929526,https://doi.org/10.1109/fpt.2016.7929526,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929526,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0027,FPT,FPT,2016,complete,Enriching C-based High-Level Synthesis with parallel pattern templates,Lana Josipovic|Nithin George|Paolo Ienne,Research,,accepted_paper,10.1109/fpt.2016.7929527,,https://ieeexplore.ieee.org/document/7929527/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929527,https://doi.org/10.1109/fpt.2016.7929527,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929527,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,high-level,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0028,FPT,FPT,2016,complete,Automatic wire modeling to explore novel FPGA architectures,Grace Zgheib|Paolo Ienne,Research,,accepted_paper,10.1109/fpt.2016.7929528,,https://ieeexplore.ieee.org/document/7929528/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929528,https://doi.org/10.1109/fpt.2016.7929528,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929528,proceedings,primary,verified,high,T06/T12,reconfigurable_architecture,architecture,FPT-C06,"CGRA, overlay, FPGA architecture, arithmetic, and programmable fabrics",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0029,FPT,FPT,2016,complete,Rapid design space exploration for soft core processor customization and selection,Deshya Wijesundera|Alok Prakash|Thambipillai Srikanthan,Research,,accepted_paper,10.1109/fpt.2016.7929529,,https://ieeexplore.ieee.org/document/7929529/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929529,https://doi.org/10.1109/fpt.2016.7929529,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929529,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,design_space,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0030,FPT,FPT,2016,complete,Application debug in FPGAs in the presence of multiple asynchronous clocks,Georgios Tzimpragos|Da Cheng|Stephanie Tapp|Balakrishna Jayadev|Amitava Majumdar,Research,,accepted_paper,10.1109/fpt.2016.7929530,,https://ieeexplore.ieee.org/document/7929530/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929530,https://doi.org/10.1109/fpt.2016.7929530,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929530,proceedings,primary,verified,high,T07/T12,hls_cad_routing_dse,debug,FPT-C01,"HLS, compiler, CAD, routing, and design-space exploration",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0031,FPT,FPT,2016,complete,Hardware Trojan avoidance and detection for dynamically re-configurable FPGAs,Nandeesha Veeranna|Benjamin Carrion Schafer,Research,,accepted_paper,10.1109/fpt.2016.7929531,,https://ieeexplore.ieee.org/document/7929531/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929531,https://doi.org/10.1109/fpt.2016.7929531,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929531,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0032,FPT,FPT,2016,complete,Dataflow design for optimal incremental SVM training,Shengjia Shao|Oskar Mencer|Wayne Luk,Research,,accepted_paper,10.1109/fpt.2016.7929532,,https://ieeexplore.ieee.org/document/7929532/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929532,https://doi.org/10.1109/fpt.2016.7929532,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929532,proceedings,primary,verified,high,T02/T05,ml_dnn_transformer_low_precision,training,FPT-C02,"ML, DNN, Transformer, LLM, and low-precision accelerators",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0033,FPT,FPT,2016,complete,FPGA acceleration of TreePM N-body simulations for Modified Newton Dynamics,Tianqi Wang|Linlin Zheng|Xi Jin|Bo Peng|Chuanjun Wang,Research,,accepted_paper,10.1109/fpt.2016.7929533,,https://ieeexplore.ieee.org/document/7929533/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929533,https://doi.org/10.1109/fpt.2016.7929533,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929533,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0034,FPT,FPT,2016,complete,hCODE: An open-source platform for FPGA accelerators,Qian Zhao|Takuya Nakamichi|Motoki Amagasaki|Masahiro Iida|Morihiro Kuga|Toshinori Sueyoshi,Research,,accepted_paper,10.1109/fpt.2016.7929534,,https://ieeexplore.ieee.org/document/7929534/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929534,https://doi.org/10.1109/fpt.2016.7929534,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929534,proceedings,primary,verified,high,T10/T12,benchmark_cloud_framework,open-source,FPT-C09,"Benchmarks, frameworks, cloud FPGA, and virtualization",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0035,FPT,FPT,2016,complete,Fast polynomial arithmetic for Somewhat Homomorphic Encryption operations in hardware with Karatsuba algorithm,Vincent Migliore|Maria Mendez Real|Vianney Lapotre|Arnaud Tisserand|Caroline Fontaine|Guy Gogniat,Research,,accepted_paper,10.1109/fpt.2016.7929535,,https://ieeexplore.ieee.org/document/7929535/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929535,https://doi.org/10.1109/fpt.2016.7929535,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929535,proceedings,primary,verified,high,T05/T12,security_crypto_dependability,crypt|homomorphic,FPT-C05,"Security, cryptography, PUF, FHE, and dependable FPGA systems",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0036,FPT,FPT,2016,complete,FAU: Fast and error-optimized approximate adder units on LUT-Based FPGAs,Jorge Echavarria|Stefan Wildermann|Andreas Becher|Jurgen Teich|Daniel Ziener,Research,,accepted_paper,10.1109/fpt.2016.7929536,,https://ieeexplore.ieee.org/document/7929536/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929536,https://doi.org/10.1109/fpt.2016.7929536,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929536,proceedings,primary,verified,high,T06/T12,reconfigurable_architecture,lut,FPT-C06,"CGRA, overlay, FPGA architecture, arithmetic, and programmable fabrics",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0037,FPT,FPT,2016,complete,Variable pipeline structure for Coarse Grained Reconfigurable Array CMA,Naoki Ando|Koichiro Masuyama|Hayate Okuhara|Hideharu Amano,Research,,accepted_paper,10.1109/fpt.2016.7929537,,https://ieeexplore.ieee.org/document/7929537/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929537,https://doi.org/10.1109/fpt.2016.7929537,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929537,proceedings,primary,verified,high,T06/T11,other_fpt,field_programmable_technology,FPT-C08,Other field-programmable technology papers,provisional,fallback provisional cluster.,,,,,none,,,maybe,session,
FPT-2016-P0038,FPT,FPT,2016,complete,A survey of NoC evaluation platforms on FPGAs,Otavio A. de Lima|Weslley N. Costa|Virginie Fresse|Frederic Rousseau,Research,,accepted_paper,10.1109/fpt.2016.7929538,,https://ieeexplore.ieee.org/document/7929538/,,,https://dblp.org/db/conf/fpt/fpt2016.html,https://doi.org/10.1109/fpt.2016.7929538,https://doi.org/10.1109/fpt.2016.7929538,,Crossref Works API record for IEEE ICFPT proceedings,https://doi.org/10.1109/fpt.2016.7929538,proceedings,primary,verified,high,T06/T10,memory_dataflow_network,noc,FPT-C03,"Memory-centric, HBM, NoC, stream, network, and data movement",provisional,title/session-level provisional cluster.,,,,,none,,,maybe,session,
